antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({""women's shoes - Ballerinas"", ""men's shoes - Casual Shoes""})","frozenset({""men's shoes - Sports Shoes""})",0.0096,0.05893333333333333,0.005333333333333333,0.5555555555555556,9.42684766214178,0.004767573333333333,2.1174000000000004
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""women's shoes - Ballerinas"", ""men's shoes - Casual Shoes""})",0.05893333333333333,0.0096,0.005333333333333333,0.09049773755656108,9.42684766214178,0.004767573333333333,1.088947263681592
"frozenset({""women's shoes - Ballerinas""})","frozenset({""men's shoes - Sports Shoes"", ""men's shoes - Casual Shoes""})",0.0544,0.025866666666666666,0.005333333333333333,0.09803921568627451,3.790175864160097,0.003926186666666666,1.0800173913043478
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's shoes - Sports Shoes"", ""women's shoes - Ballerinas""})",0.05733333333333333,0.012,0.005333333333333333,0.09302325581395349,7.751937984496124,0.004645333333333333,1.0893333333333333
"frozenset({""women's shoes - Ballerinas""})","frozenset({""women's clothing - Ethnic Wear""})",0.0544,0.0376,0.005333333333333333,0.09803921568627451,2.607425949103045,0.0032878933333333332,1.0670086956521738
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""women's shoes - Ballerinas""})",0.0376,0.0544,0.005333333333333333,0.14184397163120566,2.607425949103045,0.0032878933333333332,1.101897520661157
"frozenset({""women's shoes - Fashion Sandals""})","frozenset({""women's clothing - Ethnic Wear""})",0.0576,0.0376,0.005333333333333333,0.09259259259259259,2.462568951930654,0.003167573333333333,1.060604081632653
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""women's shoes - Fashion Sandals""})",0.0376,0.0576,0.005333333333333333,0.14184397163120566,2.462568951930654,0.003167573333333333,1.0981685950413222
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""women's clothing - Lingerie & Nightwear""})",0.0376,0.0416,0.0104,0.276595744680851,6.648936170212766,0.00883584,1.3248470588235293
"frozenset({""women's clothing - Lingerie & Nightwear""})","frozenset({""women's clothing - Ethnic Wear""})",0.0416,0.0376,0.0104,0.25,6.648936170212766,0.00883584,1.2832000000000001
"frozenset({""women's shoes - Shoes""})","frozenset({""women's clothing - Ethnic Wear""})",0.05333333333333334,0.0376,0.006933333333333333,0.12999999999999998,3.4574468085106376,0.004928,1.1062068965517242
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""women's shoes - Shoes""})",0.0376,0.05333333333333334,0.006933333333333333,0.18439716312056736,3.457446808510638,0.004928,1.1606956521739131
"frozenset({""women's clothing - Western Wear""})","frozenset({""women's clothing - Ethnic Wear""})",0.0392,0.0376,0.0096,0.24489795918367346,6.513243595310464,0.008126079999999999,1.2745297297297298
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""women's clothing - Western Wear""})",0.0376,0.0392,0.0096,0.2553191489361702,6.513243595310464,0.008126079999999999,1.2902171428571427
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""men's clothing - Innerwear""})",0.0376,0.04373333333333333,0.0064,0.1702127659574468,3.8920601971977167,0.004755626666666667,1.1524239316239318
"frozenset({""men's clothing - Innerwear""})","frozenset({""women's clothing - Ethnic Wear""})",0.04373333333333333,0.0376,0.0064,0.14634146341463417,3.892060197197717,0.004755626666666667,1.1273828571428572
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""women's clothing - Ethnic Wear""})",0.04426666666666667,0.0376,0.006933333333333333,0.15662650602409636,4.165598564470648,0.005268906666666667,1.1411314285714285
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""men's clothing - T-shirts & Polos""})",0.0376,0.04426666666666667,0.006933333333333333,0.18439716312056736,4.165598564470648,0.005268906666666667,1.1718121739130436
"frozenset({""men's clothing - Shirts""})","frozenset({""women's clothing - Ethnic Wear""})",0.0408,0.0376,0.0061333333333333335,0.1503267973856209,3.998053121958003,0.004599253333333333,1.1326707692307694
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""men's clothing - Shirts""})",0.0376,0.0408,0.0061333333333333335,0.1631205673758865,3.9980531219580024,0.004599253333333333,1.1461627118644069
"frozenset({""men's clothing - Jeans""})","frozenset({""women's clothing - Ethnic Wear""})",0.0464,0.0376,0.008266666666666667,0.17816091954022992,4.738322328197604,0.0065220266666666665,1.171032167832168
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""men's clothing - Jeans""})",0.0376,0.0464,0.008266666666666667,0.2198581560283688,4.738322328197604,0.0065220266666666665,1.2223418181818182
"frozenset({""women's clothing - Clothing""})","frozenset({""women's clothing - Ethnic Wear""})",0.0368,0.0376,0.009066666666666667,0.2463768115942029,6.552574776441567,0.007682986666666667,1.2770307692307692
"frozenset({""women's clothing - Ethnic Wear""})","frozenset({""women's clothing - Clothing""})",0.0376,0.0368,0.009066666666666667,0.24113475177304966,6.552574776441567,0.007682986666666667,1.2692635514018693
"frozenset({""women's shoes - Fashion Sandals""})","frozenset({""women's clothing - Clothing""})",0.0576,0.0368,0.009066666666666667,0.1574074074074074,4.277375201288245,0.006946986666666667,1.1431384615384617
"frozenset({""women's clothing - Clothing""})","frozenset({""women's shoes - Fashion Sandals""})",0.0368,0.0576,0.009066666666666667,0.2463768115942029,4.277375201288245,0.006946986666666667,1.2504923076923078
"frozenset({""women's shoes - Ballerinas""})","frozenset({""women's clothing - Clothing""})",0.0544,0.0368,0.008533333333333334,0.15686274509803924,4.262574595055415,0.006531413333333334,1.1424
"frozenset({""women's clothing - Clothing""})","frozenset({""women's shoes - Ballerinas""})",0.0368,0.0544,0.008533333333333334,0.2318840579710145,4.262574595055414,0.006531413333333334,1.2310641509433962
"frozenset({""women's shoes - Shoes""})","frozenset({""women's clothing - Clothing""})",0.05333333333333334,0.0368,0.006666666666666667,0.125,3.3967391304347827,0.004704,1.1008
"frozenset({""women's clothing - Clothing""})","frozenset({""women's shoes - Shoes""})",0.0368,0.05333333333333334,0.006666666666666667,0.1811594202898551,3.3967391304347827,0.004704,1.1561061946902655
"frozenset({""women's clothing - Western Wear""})","frozenset({""women's clothing - Clothing""})",0.0392,0.0368,0.009066666666666667,0.23129251700680276,6.285122744750075,0.0076241066666666675,1.2530123893805312
"frozenset({""women's clothing - Clothing""})","frozenset({""women's clothing - Western Wear""})",0.0368,0.0392,0.009066666666666667,0.2463768115942029,6.285122744750074,0.0076241066666666675,1.2749076923076923
"frozenset({""women's clothing - Clothing""})","frozenset({""women's clothing - Lingerie & Nightwear""})",0.0368,0.0416,0.011466666666666667,0.3115942028985507,7.490245261984393,0.009935786666666667,1.3922021052631581
"frozenset({""women's clothing - Lingerie & Nightwear""})","frozenset({""women's clothing - Clothing""})",0.0416,0.0368,0.011466666666666667,0.27564102564102566,7.490245261984393,0.009935786666666667,1.3297274336283187
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""women's clothing - Clothing""})",0.04426666666666667,0.0368,0.0064,0.14457831325301204,3.92875851231011,0.004770986666666667,1.1259943661971832
"frozenset({""women's clothing - Clothing""})","frozenset({""men's clothing - T-shirts & Polos""})",0.0368,0.04426666666666667,0.0064,0.1739130434782609,3.92875851231011,0.004770986666666667,1.156940350877193
"frozenset({""women's clothing - Clothing""})","frozenset({""men's clothing - Innerwear""})",0.0368,0.04373333333333333,0.005866666666666667,0.15942028985507248,3.645281018027572,0.0042572800000000004,1.1376275862068967
"frozenset({""men's clothing - Innerwear""})","frozenset({""women's clothing - Clothing""})",0.04373333333333333,0.0368,0.005866666666666667,0.13414634146341464,3.6452810180275717,0.0042572800000000004,1.1124281690140845
"frozenset({""men's clothing - Jeans""})","frozenset({""women's clothing - Clothing""})",0.0464,0.0368,0.0056,0.1206896551724138,3.279610194902549,0.0038924800000000002,1.0954039215686275
"frozenset({""women's clothing - Clothing""})","frozenset({""men's clothing - Jeans""})",0.0368,0.0464,0.0056,0.15217391304347827,3.279610194902549,0.0038924800000000002,1.1247589743589743
"frozenset({""women's shoes - Fashion Sandals""})","frozenset({""women's clothing - Western Wear""})",0.0576,0.0392,0.009066666666666667,0.1574074074074074,4.015495086923659,0.006808746666666667,1.14029010989011
"frozenset({""women's clothing - Western Wear""})","frozenset({""women's shoes - Fashion Sandals""})",0.0392,0.0576,0.009066666666666667,0.23129251700680276,4.015495086923659,0.006808746666666667,1.225953982300885
"frozenset({""women's clothing - Western Wear""})","frozenset({""women's shoes - Shoes""})",0.0392,0.05333333333333334,0.008,0.20408163265306123,3.826530612244898,0.005909333333333333,1.1894017094017093
"frozenset({""women's shoes - Shoes""})","frozenset({""women's clothing - Western Wear""})",0.05333333333333334,0.0392,0.008,0.15,3.826530612244898,0.005909333333333333,1.1303529411764706
"frozenset({""women's clothing - Western Wear""})","frozenset({""women's shoes - Ballerinas""})",0.0392,0.0544,0.007733333333333333,0.19727891156462585,3.6264505802320928,0.005600853333333333,1.1779932203389831
"frozenset({""women's shoes - Ballerinas""})","frozenset({""women's clothing - Western Wear""})",0.0544,0.0392,0.007733333333333333,0.14215686274509806,3.6264505802320937,0.005600853333333333,1.1200182857142857
"frozenset({""women's clothing - Western Wear""})","frozenset({""women's clothing - Lingerie & Nightwear""})",0.0392,0.0416,0.012266666666666667,0.3129251700680272,7.522239665096809,0.010635946666666667,1.3948990099009901
"frozenset({""women's clothing - Lingerie & Nightwear""})","frozenset({""women's clothing - Western Wear""})",0.0416,0.0392,0.012266666666666667,0.2948717948717949,7.522239665096809,0.010635946666666667,1.362589090909091
"frozenset({""women's clothing - Western Wear""})","frozenset({""men's clothing - T-shirts & Polos""})",0.0392,0.04426666666666667,0.006933333333333333,0.17687074829931973,3.995574133267765,0.00519808,1.161097520661157
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""women's clothing - Western Wear""})",0.04426666666666667,0.0392,0.006933333333333333,0.15662650602409636,3.9955741332677643,0.00519808,1.1392342857142856
"frozenset({""women's clothing - Western Wear""})","frozenset({""men's clothing - Shirts""})",0.0392,0.0408,0.005866666666666667,0.14965986394557823,3.6681339202347605,0.0042673066666666665,1.1280192
"frozenset({""men's clothing - Shirts""})","frozenset({""women's clothing - Western Wear""})",0.0408,0.0392,0.005866666666666667,0.1437908496732026,3.6681339202347605,0.0042673066666666665,1.1221557251908396
"frozenset({""women's clothing - Western Wear""})","frozenset({""men's clothing - Innerwear""})",0.0392,0.04373333333333333,0.0056,0.14285714285714285,3.2665505226480835,0.0038856533333333334,1.1156444444444444
"frozenset({""men's clothing - Innerwear""})","frozenset({""women's clothing - Western Wear""})",0.04373333333333333,0.0392,0.0056,0.12804878048780488,3.266550522648084,0.0038856533333333334,1.1018965034965036
"frozenset({""women's clothing - Western Wear""})","frozenset({""men's clothing - Jeans""})",0.0392,0.0464,0.008533333333333334,0.217687074829932,4.691531785127845,0.006714453333333334,1.2189495652173914
"frozenset({""men's clothing - Jeans""})","frozenset({""women's clothing - Western Wear""})",0.0464,0.0392,0.008533333333333334,0.18390804597701152,4.691531785127845,0.006714453333333334,1.1773183098591549
frozenset({'toys & baby products - Strollers & Prams'}),"frozenset({""kids' fashion - School Bags""})",0.021333333333333333,0.0344,0.006933333333333333,0.325,9.44767441860465,0.006199466666666666,1.4305185185185185
"frozenset({""kids' fashion - School Bags""})",frozenset({'toys & baby products - Strollers & Prams'}),0.0344,0.021333333333333333,0.006933333333333333,0.20155038759689922,9.44767441860465,0.006199466666666666,1.2257087378640776
"frozenset({""kids' fashion - Kids' Clothing""})","frozenset({""kids' fashion - Kids' Watches""})",0.029066666666666668,0.029866666666666666,0.006666666666666667,0.22935779816513763,7.679390563564876,0.005798542222222223,1.258863492063492
"frozenset({""kids' fashion - Kids' Watches""})","frozenset({""kids' fashion - Kids' Clothing""})",0.029866666666666666,0.029066666666666668,0.006666666666666667,0.22321428571428573,7.679390563564875,0.005798542222222223,1.2499371647509578
"frozenset({""kids' fashion - Kids' Clothing""})","frozenset({""kids' fashion - School Bags""})",0.029066666666666668,0.0344,0.0064,0.22018348623853212,6.400682739492213,0.005400106666666667,1.23824
"frozenset({""kids' fashion - School Bags""})","frozenset({""kids' fashion - Kids' Clothing""})",0.0344,0.029066666666666668,0.0064,0.18604651162790697,6.400682739492212,0.005400106666666667,1.1928609523809524
frozenset({'toys & baby products - Baby Products'}),"frozenset({""kids' fashion - School Bags""})",0.023466666666666667,0.0344,0.005866666666666667,0.25,7.267441860465116,0.005059413333333334,1.2874666666666668
"frozenset({""kids' fashion - School Bags""})",frozenset({'toys & baby products - Baby Products'}),0.0344,0.023466666666666667,0.005866666666666667,0.17054263565891473,7.267441860465116,0.005059413333333334,1.1773158878504673
"frozenset({""kids' fashion - Kids' Watches""})","frozenset({""kids' fashion - Baby Fashion""})",0.029866666666666666,0.027466666666666667,0.0056,0.1875,6.826456310679611,0.004779662222222222,1.1969641025641027
"frozenset({""kids' fashion - Baby Fashion""})","frozenset({""kids' fashion - Kids' Watches""})",0.027466666666666667,0.029866666666666666,0.0056,0.20388349514563106,6.826456310679611,0.004779662222222222,1.2185821138211381
frozenset({'toys & baby products - Nursing & Feeding'}),"frozenset({""kids' fashion - School Bags""})",0.02,0.0344,0.005066666666666666,0.2533333333333333,7.364341085271317,0.004378666666666666,1.2932142857142856
"frozenset({""kids' fashion - School Bags""})",frozenset({'toys & baby products - Nursing & Feeding'}),0.0344,0.02,0.005066666666666666,0.14728682170542634,7.364341085271317,0.004378666666666666,1.1492727272727272
frozenset({'toys & baby products - Nursing & Feeding'}),"frozenset({""kids' fashion - Kids' Fashion""})",0.02,0.028533333333333334,0.005333333333333333,0.26666666666666666,9.345794392523365,0.004762666666666667,1.3247272727272728
"frozenset({""kids' fashion - Kids' Fashion""})",frozenset({'toys & baby products - Nursing & Feeding'}),0.028533333333333334,0.02,0.005333333333333333,0.18691588785046728,9.345794392523365,0.004762666666666667,1.2052873563218391
frozenset({'toys & baby products - International Toy Store'}),frozenset({'toys & baby products - Toys Gifting Store'}),0.018933333333333333,0.0264,0.005333333333333333,0.28169014084507044,10.670081092616304,0.0048334933333333335,1.3554039215686275
frozenset({'toys & baby products - Toys Gifting Store'}),frozenset({'toys & baby products - International Toy Store'}),0.0264,0.018933333333333333,0.005333333333333333,0.20202020202020202,10.670081092616304,0.0048334933333333335,1.2294379746835442
"frozenset({""kids' fashion - Kids' Fashion""})","frozenset({""kids' fashion - Kids' Watches""})",0.028533333333333334,0.029866666666666666,0.007466666666666667,0.2616822429906542,8.761682242990654,0.006614471111111111,1.31397805907173
"frozenset({""kids' fashion - Kids' Watches""})","frozenset({""kids' fashion - Kids' Fashion""})",0.029866666666666666,0.028533333333333334,0.007466666666666667,0.25,8.761682242990654,0.006614471111111111,1.295288888888889
"frozenset({""kids' fashion - Kids' Clothing""})","frozenset({""kids' fashion - Kids' Fashion""})",0.029066666666666668,0.028533333333333334,0.0056,0.19266055045871558,6.752122095515733,0.004770631111111111,1.2032939393939395
"frozenset({""kids' fashion - Kids' Fashion""})","frozenset({""kids' fashion - Kids' Clothing""})",0.028533333333333334,0.029066666666666668,0.0056,0.19626168224299065,6.752122095515733,0.004770631111111111,1.2080217054263567
"frozenset({""kids' fashion - Kids' Fashion""})","frozenset({""kids' fashion - School Bags""})",0.028533333333333334,0.0344,0.0072,0.2523364485981308,7.33536187785264,0.006218453333333333,1.2914899999999998
"frozenset({""kids' fashion - School Bags""})","frozenset({""kids' fashion - Kids' Fashion""})",0.0344,0.028533333333333334,0.0072,0.20930232558139533,7.33536187785264,0.006218453333333333,1.2286196078431373
"frozenset({""kids' fashion - Kids' Shoes""})","frozenset({""kids' fashion - Kids' Fashion""})",0.027466666666666667,0.028533333333333334,0.005333333333333333,0.1941747572815534,6.805190091643226,0.004549617777777778,1.2055550200803213
"frozenset({""kids' fashion - Kids' Fashion""})","frozenset({""kids' fashion - Kids' Shoes""})",0.028533333333333334,0.027466666666666667,0.005333333333333333,0.18691588785046728,6.805190091643226,0.004549617777777778,1.196104214559387
"frozenset({""kids' fashion - Kids' Shoes""})","frozenset({""kids' fashion - Kids' Watches""})",0.027466666666666667,0.029866666666666666,0.006666666666666667,0.24271844660194175,8.126733703190014,0.005846328888888889,1.2810735042735042
"frozenset({""kids' fashion - Kids' Watches""})","frozenset({""kids' fashion - Kids' Shoes""})",0.029866666666666666,0.027466666666666667,0.006666666666666667,0.22321428571428573,8.126733703190014,0.005846328888888889,1.2519969348659004
"frozenset({""kids' fashion - Kids' Shoes""})","frozenset({""kids' fashion - School Bags""})",0.027466666666666667,0.0344,0.007733333333333333,0.2815533980582524,8.184691804018966,0.00678848,1.3440108108108109
"frozenset({""kids' fashion - School Bags""})","frozenset({""kids' fashion - Kids' Shoes""})",0.0344,0.027466666666666667,0.007733333333333333,0.2248062015503876,8.184691804018966,0.00678848,1.254568
"frozenset({""kids' fashion - Kids' Shoes""})",frozenset({'toys & baby products - Toys Gifting Store'}),0.027466666666666667,0.0264,0.005333333333333333,0.1941747572815534,7.355104442483083,0.004608213333333333,1.2082024096385542
frozenset({'toys & baby products - Toys Gifting Store'}),"frozenset({""kids' fashion - Kids' Shoes""})",0.0264,0.027466666666666667,0.005333333333333333,0.20202020202020202,7.355104442483083,0.004608213333333333,1.2187443037974683
"frozenset({""kids' fashion - Kids' Fashion""})",frozenset({'toys & baby products - Toys Gifting Store'}),0.028533333333333334,0.0264,0.005333333333333333,0.18691588785046728,7.080147267063155,0.004580053333333333,1.197416091954023
frozenset({'toys & baby products - Toys Gifting Store'}),"frozenset({""kids' fashion - Kids' Fashion""})",0.0264,0.028533333333333334,0.005333333333333333,0.20202020202020202,7.080147267063155,0.004580053333333333,1.217407594936709
"frozenset({""kids' fashion - Baby Fashion""})",frozenset({'toys & baby products - Toys Gifting Store'}),0.027466666666666667,0.0264,0.0061333333333333335,0.22330097087378642,8.458370108855545,0.005408213333333333,1.2535100000000001
frozenset({'toys & baby products - Toys Gifting Store'}),"frozenset({""kids' fashion - Baby Fashion""})",0.0264,0.027466666666666667,0.0061333333333333335,0.23232323232323232,8.458370108855545,0.005408213333333333,1.2668526315789472
frozenset({'toys & baby products - Toys Gifting Store'}),"frozenset({""kids' fashion - School Bags""})",0.0264,0.0344,0.0061333333333333335,0.23232323232323232,6.753582334977684,0.005225173333333334,1.257821052631579
"frozenset({""kids' fashion - School Bags""})",frozenset({'toys & baby products - Toys Gifting Store'}),0.0344,0.0264,0.0061333333333333335,0.17829457364341086,6.7535823349776845,0.005225173333333334,1.1848528301886792
"frozenset({""kids' fashion - Kids' Watches""})",frozenset({'toys & baby products - Toys Gifting Store'}),0.029866666666666666,0.0264,0.005066666666666666,0.16964285714285712,6.4258658008658,0.004278186666666666,1.1725075268817204
frozenset({'toys & baby products - Toys Gifting Store'}),"frozenset({""kids' fashion - Kids' Watches""})",0.0264,0.029866666666666666,0.005066666666666666,0.1919191919191919,6.4258658008658,0.004278186666666666,1.20054
"frozenset({""kids' fashion - Kids' Clothing""})",frozenset({'toys & baby products - Toys Gifting Store'}),0.029066666666666668,0.0264,0.0061333333333333335,0.21100917431192662,7.992771754239644,0.005365973333333334,1.2339813953488374
frozenset({'toys & baby products - Toys Gifting Store'}),"frozenset({""kids' fashion - Kids' Clothing""})",0.0264,0.029066666666666668,0.0061333333333333335,0.23232323232323232,7.9927717542396435,0.005365973333333334,1.2647684210526315
"frozenset({""kids' fashion - Kids' Fashion""})",frozenset({'toys & baby products - Diapers'}),0.028533333333333334,0.0208,0.005066666666666666,0.17757009345794392,8.537023723939612,0.004473173333333333,1.1906181818181818
frozenset({'toys & baby products - Diapers'}),"frozenset({""kids' fashion - Kids' Fashion""})",0.0208,0.028533333333333334,0.005066666666666666,0.24358974358974358,8.537023723939612,0.004473173333333333,1.2843118644067797
frozenset({'toys & baby products - Diapers'}),"frozenset({""kids' fashion - School Bags""})",0.0208,0.0344,0.005066666666666666,0.24358974358974358,7.081097197376267,0.0043511466666666665,1.27655593220339
"frozenset({""kids' fashion - School Bags""})",frozenset({'toys & baby products - Diapers'}),0.0344,0.0208,0.005066666666666666,0.14728682170542634,7.081097197376267,0.0043511466666666665,1.1483345454545455
"frozenset({""kids' fashion - Kids' Watches""})","frozenset({""kids' fashion - School Bags""})",0.029866666666666666,0.0344,0.0072,0.24107142857142858,7.007890365448505,0.006172586666666666,1.2723200000000001
"frozenset({""kids' fashion - School Bags""})","frozenset({""kids' fashion - Kids' Watches""})",0.0344,0.029866666666666666,0.0072,0.20930232558139533,7.007890365448504,0.006172586666666666,1.2269333333333332
"frozenset({'tv, audio & cameras - Home Audio & Theater'})","frozenset({'tv, audio & cameras - Headphones'})",0.023733333333333332,0.0256,0.005333333333333333,0.2247191011235955,8.77808988764045,0.00472576,1.2568347826086956
"frozenset({'tv, audio & cameras - Headphones'})","frozenset({'tv, audio & cameras - Home Audio & Theater'})",0.0256,0.023733333333333332,0.005333333333333333,0.20833333333333331,8.77808988764045,0.00472576,1.233178947368421
frozenset({'home & kitchen - Home Storage'}),"frozenset({'tv, audio & cameras - Speakers'})",0.0392,0.02266666666666667,0.0056,0.14285714285714285,6.30252100840336,0.004711466666666666,1.1402222222222222
"frozenset({'tv, audio & cameras - Speakers'})",frozenset({'home & kitchen - Home Storage'}),0.02266666666666667,0.0392,0.0056,0.24705882352941175,6.302521008403361,0.004711466666666666,1.2760625
"frozenset({'tv, audio & cameras - Home Entertainment Systems'})","frozenset({'tv, audio & cameras - Headphones'})",0.0264,0.0256,0.005866666666666667,0.22222222222222224,8.680555555555555,0.005190826666666667,1.2528000000000001
"frozenset({'tv, audio & cameras - Headphones'})","frozenset({'tv, audio & cameras - Home Entertainment Systems'})",0.0256,0.0264,0.005866666666666667,0.22916666666666666,8.680555555555555,0.005190826666666667,1.2630486486486485
frozenset({'home & kitchen - Indoor Lighting'}),"frozenset({'tv, audio & cameras - Security Cameras'})",0.0416,0.023466666666666667,0.0056,0.1346153846153846,5.736451048951048,0.004623786666666667,1.1284385185185186
"frozenset({'tv, audio & cameras - Security Cameras'})",frozenset({'home & kitchen - Indoor Lighting'}),0.023466666666666667,0.0416,0.0056,0.23863636363636362,5.736451048951049,0.004623786666666667,1.2587940298507463
"frozenset({'tv, audio & cameras - Home Entertainment Systems'})","frozenset({'tv, audio & cameras - Security Cameras'})",0.0264,0.023466666666666667,0.0061333333333333335,0.23232323232323232,9.900137741046832,0.005513813333333333,1.2720631578947368
"frozenset({'tv, audio & cameras - Security Cameras'})","frozenset({'tv, audio & cameras - Home Entertainment Systems'})",0.023466666666666667,0.0264,0.0061333333333333335,0.26136363636363635,9.900137741046832,0.005513813333333333,1.3181046153846154
